file_name,chunk_index,chunk_id,question_index,question,answer
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,264,264,0,Quel est le titre du roman décrit dans le texte?,Le titre du roman n'est pas mentionné dans le texte.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,264,264,1,Quel métaphore est utilisée pour décrire Bastia dans le roman?,"Dans le roman, Bastia est décrite comme une limace immobile qui s'étale malgré tout."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,265,265,0,Quel quartier génois est le point de départ historique de Bastia?,Le quartier de Terra Nova est le point de départ historique de Bastia.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,265,265,1,Quel est le paradoxe ou la vacuité de la hauteur de A croce di Santa Lucia?,"Le paradoxe ou la vacuité de la hauteur de A croce di Santa Lucia est que malgré l'autorité qu'elle semble représenter, elle ne domine rien."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,266,266,0,Qui est l'auteur du premier roman corse et où repose-t-il?,"Sébastien Dalzeto, auteur du premier roman en corse, repose dans une tombe discrète du « cimito»."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,266,266,1,Qu'est-ce que Thiers pose envers une hauteur?,Thiers pose le paradoxe ou la vacuité d'une hauteur qui ne domine rien.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,267,267,0,Quel est le nom du pont mentionné dans le texte ?,Le pont mentionné dans le texte est le pont d'Abrà.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,267,267,1,Quand a-t-il été construit ?,Le pont d'Abrà a été construit au XVe siècle.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,268,268,0,Quel pont est-il question de dans le texte ?,Le pont en question est le pont de Abrà.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,268,268,1,Quand a-t-il été inauguré le nouveau pont de Abrà ?,Le nouveau pont de Abrà a été inauguré en août 2008.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,269,269,0,Quel est le sujet de la nouvelle qui est rapportée dans le texte ?,"Le sujet de la nouvelle est la construction d'un pont dans l'île de Corsica par les Maruccani, qui a été interrompue par un accident survenu pendant les travaux."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,269,269,1,Quel était le problème avec le pont ancien avant sa modernisation ?,"Le pont ancien était mal praticable et peu sûr, et le passage à l'ouvrage était périlleux."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,270,270,0,Quel est le nom du pont qui a été inclus dans le patrimoine?,Le pont d'Abrà
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,270,270,1,Dans quel siècle a été construit le vieux pont mentionné dans le texte?,Le XVe siècle
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,271,271,0,Quel est le nom du pont récemment construit entre Casalabriva et le col Saint-Georges en Corse?,Le nom du pont récemment construit entre Casalabriva et le col Saint-Georges en Corse est le pont d'Abrà.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,271,271,1,Quel événement a causé un retard dans la construction du pont d'Abrà en 2006?,Un premier attentat a causé un retard dans la construction du pont d'Abrà en 2006.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,272,272,0,Quel obstacle a été rencontré en 2006 sur le chantier du nouvel ouvrage du pont d'Abrà?,Un premier attentat a été rencontré sur le chantier.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,272,272,1,Pourquoi le pont d'Abrà a-t-il été considéré comme un retard historique pour le réseau routier de la Corse?,Cinq siècles entre le vieux pont génois et ce nouvel ouvrage est presque la mesure de ce que l'on nomme le retard historique de la Corse pour son réseau routier.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,273,273,0,Quel est le lieu à partir duquel est signalé un feu rouge sur la nationale ?,Le feu rouge est signalé à Olmeto.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,273,273,1,Quel effet a ce feu rouge sur la circulation de la nationale ?,Ce feu rouge alterne la circulation de la nationale.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,274,274,0,Quel est le lieu où l'on perd du temps selon le texte ?,Le village
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,274,274,1,Où se trouve Olmeto dans le texte ?,Il est le lieu où on tombe de haut après avoir traversé les magnifiques ponts d'Abrà.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,275,275,0,Quel est le nom de la baie où se trouve Santa Ghjulia et pourquoi est-elle considérée comme un paradis par les touristes?,"La baie où se trouve Santa Ghjulia est la baie de Santa Ghjulia et elle est considérée comme un paradis par les touristes parce qu'elle est magnifique avec des plages de sable blanc et finis, des eaux chaudes et des rochers gris."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,275,275,1,Quel est l'histoire derrière la création du camp de Santa Ghjulia et qui l'a créé?,Le camp de Santa Ghjulia a été créé par Gilbert Trigano en 1958. Il était un des premiers sites touristiques de la côte corse et a été créé par Trigano après qu'il ait vu et aimé le lieu en tant que plongeur.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,276,276,0,"Dans le texte, qui est l'institution qui a institué le lieu de Santa Ghjulia ?",Le texte ne précise pas explicitement qui a institué le lieu de Santa Ghjulia. Il est simplement mentionné qu'il a été institué par le FLNC.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,276,276,1,Est-ce que Lunardu a été en contact avec des oiseaux infectés ?,"Oui, Lunardu a été en contact avec des oiseaux infectés, puisqu'il a été attaqué par des zinzali (oiseaux) qui avaient une limicosi."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,277,277,0,Quel édifice est-il possible de découvrir dans le texte ?,Santa Ghjulia
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,277,277,1,Quel phénomène est-il mentionné dans le texte ?,La malaria
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,278,278,0,"Quel site de tourisme en Corse a été pionnier et a été comparé à une île du Pacifique en raison de ses eaux turquoises, sable fin et roches lisses ?","La baie de Santa Giulia a été pionnière en Corse et a été comparée à une île du Pacifique en raison de ses eaux turquoises, sable fin et roches lisses."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,278,278,1,Quelle personne a repéré le lieu de la baie de Santa Giulia pour en faire un des fameux « Club Méditerranée » en 1958 ?,C'est Gilbert Trigano qui repérera le lieu de la baie de Santa Giulia pour en faire un des fameux « Club Méditerranée » en 1958.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,279,279,0,Qu'était Santa-Giulia avant sa démolition dans les années 1940?,"Santa-Giulia était une zone humide avec des étangs, sur laquelle Léonard, dans la scène décrite par Lisandru Marcellesi, se perdait pendant une journée entière à la recherche de bêtes égarées. Les moustiques assaillaient près des mares fangeuses et la fièvre s'installait sans prévenir."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,279,279,1,Quelle est la description de Santa Giulia dans la scène de Lisandru Marcellesi?,"Dans la scène de Lisandru Marcellesi, Santa Giulia est décrite comme une zone humide avec des étangs, où Léonard se perdait pendant une journée entière à la recherche de bêtes égarées. Cette zone était assaillie par des moustiques près des mares fangeuses."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,280,280,0,Quel est le symptôme premier qui apparaît à Léonard?,Les premiers symptômes de Léonard apparaissent sous la forme de tremblements.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,280,280,1,Quel rôle joue la quinine dans le texte?,"La quinine a été administrée à Léonard, mais elle n'a pas pu abaisser sa température."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,281,281,0,Qui est bancal et quelle est sa situation physique?,"Dans le texte, 'bancal' est une personne qui prie et qui est dentée et qui porte un chapeau qui ne quitte jamais sa tête. Il n'y a pas de mention claire de sa position physique."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,281,281,1,Qu'a-t-il demandé au médecin?,"Dans le texte, il n'y a pas de mention explicite de ce à quoi le 'bancal' a demandé au médecin. Cependant, le médecin est monté en selle devant la maison et conseille de prévenir les enfants vivant loin, ce qui peut suggérer qu'il a demandé de les avertir d'une menace ou d'un danger."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,282,282,0,Quel siècle décrit-on le Santa Giulia dans le texte ?,"Le texte ne permet pas de déterminer précisément le siècle décrit pour le Santa Giulia, mais il est mentionné qu'il est du même siècle que Marcellesi."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,282,282,1,"Quel est le point commun entre le Santa Giulia et le paludisme à l'or bleu, selon le texte ?","Le seul point commun entre le Santa Giulia et le paludisme à l'or bleu, selon le texte, est la fièvre saisonnière."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,283,283,0,Qui était-il le maître de langue corsaise mentionné dans le texte ?,"Il s'agit de Prete Biasgiu, également connu sous le nom d'Anton Sebastianu Lucciardi."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,283,283,1,Quel est le titre du travail de Geniu Gherardi mentionné dans le texte ?,Le titre du travail est « U rumanzu corsu di una famidda di pueti è di stimutori trà 1771 à 1928 ».
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,284,284,0,Qui est Prete Biasgiu et quelle était sa spécialité ?,Prete Biasgiu est Anton Sebastianu Lucciardi et il était maître d'école.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,284,284,1,En quelle année a-t-on vu le grand-père de Ghjuvan Petru Lucciardi (le maître d'école de Jules Ferry) ?,On a vu le grand-père de Ghjuvan Petru Lucciardi en 1927.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,285,285,0,Qui a été le premier à exiger la reconnaissance du dialecte dans l'école en 1926?,Prete Biasgiu était le premier à exiger la reconnaissance du dialecte dans l'école en 1926.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,285,285,1,Quels sont les aspirants de circonscriptions qui se sont posés la question n° 124?,Les aspirants de circonscriptions Biron se sont posés la question n° 124.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,286,286,0,Qu'est-ce qui a été proposé pour améliorer l'apprentissage du français à Santu Petru Di Tenda?,Il a été proposé d'utiliser un cours pour aider à l'apprentissage du français.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,286,286,1,Quel est le langage maternel des habitants de Santu Petru Di Tenda et quelle langue a été considérée comme possible pour ce cours?,"Le langage maternel des habitants de Santu Petru Di Tenda est le corse. Le cours a été considéré comme ayant pu être en latin, mais il a été finalement proposé en français."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,287,287,0,Qui sont les deux membres de la saga familiale mentionnés dans le texte qui ont enseigné en Corse pendant plus d'un siècle et sont également des poètes en langue corse?,Les deux membres de la saga familiale mentionnés dans le texte qui ont enseigné en Corse pendant plus d'un siècle et sont également des poètes en langue corse sont Anton Sebastianu Lucciardi et un autre membre non nommé.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,287,287,1,Quel est le surnom de Anton Sebastianu Lucciardi?,Le surnom de Anton Sebastianu Lucciardi est « Prete Biasgiu ».
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,288,288,0,Qui était « Prete Biasgiu » ?,"Prete Biasgiu était un poète de langue corse, connu sous ce nom, qui fut maître d'école à l'époque de la Révolution française. Il fut également reconnu pour son esprit et sa verve."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,288,288,1,Qui est Ghjuvan Petru Lucciardi et à quelle époque de l'histoire il appartient-il ?,"Ghjuvan Petru Lucciardi était un instituteur laïque de la III< République, ce qui indique qu'il appartient à une époque plus récente, sans qu'on puisse préciser exactement dans quel siècle il a vécu."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,289,289,0,Quelle est la langue dans laquelle Lucciardi ne parlait jamais dans sa poésie?,Lucciardi ne parlait jamais dans sa poésie dans le français.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,289,289,1,Quel est le sujet de la lettre fameuse qu'écrivit Lucciardi à l'inspecteur Biron en 1926?,La lettre fameuse qu'écrivit Lucciardi à l'inspecteur Biron en 1926 s'adressait au sujet du bilinguisme.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,290,290,0,Quel était le but de la lettre écrite par l'écrivain envers l'inspecteur Biron en 1926?,"L'écrivain souhaitait faire l'éloge du bilinguisme et promouvoir l'utilisation du dialecte corse à l'école, soutenant que cela aiderait les enfants à apprendre le français."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,290,290,1,Pourquoi l'inspecteur Biron ne s'est-il pas laissé convaincre par les arguments de l'écrivain?,"On sait que l'inspecteur Biron n'a pas été convaincu par les arguments de l'écrivain, mais il n'est pas clair dans le texte pourquoi exactement. Cependant, on sait que la France a longtemps été sourde au plurilinguisme."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,291,291,0,"Quelle est la signification de la devise "" semper fidelis "" pour la ville de Calvi ?","La devise signifie que Calvi est toujours fidèle, soit à son gouvernement local ou à la nation corsaise, ou à la France, en fonction du contexte."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,291,291,1,Quel événement a été particulièrement dévastateur pour la ville de Calvi ?,"Les 40 jours d'inferno qui ont touché la ville de Calvi en 1794, pendant laquelle l'armée française la tenait en siège, ont été particulièrement dévastateurs pour la ville."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,292,292,0,Quel est le role joué par Sampiero dans l'union entre les Français et les Ottomans au XVIe siècle?,"Sampiero a soutenu l'union entre les Français et les Ottomans au XVIe siècle, comme mentionné dans le texte : 'Francesi è Ottomani sè uniti è sustinuti da Sampiero contr'à Ghjenuva.'"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,292,292,1,Quels événements sont mentionnés comme ayant eu un impact sur la résistance de Calvi face aux Ottomans?,"Le texte mentionne la peste de 1529 et les réparations de la citadelle de Calvi, ainsi que la bataille de Lepante et le tragique Dragut qui ont eu un impact sur la résistance de Calvi face aux Ottomans. Il n'est pas clair si les murs de la ville ont été complétés ou remporté la victoire sur les Ottomans à cette époque : 'Si sà dinè chl i cundizioni di risistanza erani difficiuli par i Calvesi duranti stu seculu propiu pessimu trà a pesta di u 1529 è a ristrutturazioni di a so citadella ptincipiata da a Banca di San Ghjorghju qualchl annu nanzi. Allora sarani stati i so muri ancu à compia à vincia u Turcu? Micca solu.'"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,293,293,0,Quel objet précieux a été découvert lors de l'entrée des fidèles dans la cathédrale San Ghjuvanni de Calvi?,Un Christ noir datant du XVe siècle.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,293,293,1,"Quel évènement se produisit durant la réunion de 1555 et impliquait une chasse à grande échelle, notée 127?","Il n'y a pas de réponse clairement justifiée par le texte à propos d'un évènement particulier impliquant une chasse à grande échelle notée 127, la question est donc plus difficile à répondre."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,294,294,0,Quel est le symbole représenté par la devise « Semper fidelis » à Calvi ?,"Le symbole représenté par la devise « Semper fidelis » à Calvi est le « Cristu negru » (Jésus noir) qui symbolise la paix après une longue histoire de souffrances, de douleurs et de guerres."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,294,294,1,Pourquoi la ville de Calvi a-t-elle été considérée comme stratégique pour être conquise ?,"La ville de Calvi a été considérée comme stratégique pour être conquise en raison de son emplacement à la route de la Espagne, Calvi, et de son rôle historique d'accueil et de commerce."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,295,295,0,Pourquoi Calvi est-elle connue comme le 'semper fidelis'?,"Calvi est connue comme le 'semper fidelis' en raison de son attitude de loyauté envers le dominant, comme illustrée par son refus de se rendre aux assauts des Anglais en 1794, ainsi que par le siège de 1555 où elle a combattu l'infâme Dragut."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,295,295,1,Pourquoi les Nationalistes peuvent percevoir Calvi de façon négative?,"Les Nationalistes peuvent percevoir Calvi de façon négative en raison de sa loyauté envers le dominant, ce qui peut être interprété comme une trahison de la Corse envers les idéaux nationalistes, particulièrement près de la très patriotique île-Rousse."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,296,296,0,Quel événement historique est-il question dans le texte?,Le siège de 1555 est mentionné dans le texte.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,296,296,1,Quelle alliance est faite en ce siège de 1555?,"L'alliance est faite entre la France et les Turcs, selon le texte."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,297,297,0,Quel objet a été acquis par Calvi au XVe siècle et comment a-t-il contribué à son salut lors du fameux siège ?,"Le Cristu negru, un superbe Christ noir en ébène, a été acquis par Calvi au XVe siècle. Il a contribué au salut de la ville lors du fameux siège en étant exposé en procession, ce qui a provoqué le départ des ennemis."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,297,297,1,Pourquoi Calvi a-t-elle été déclarée « semper fidelis » par Gênes après sa victoire ?,"Calvi a été déclarée « semper fidelis » par Gênes, cité mère qui la fonda au XVe siècle, à l'issue de cette victoire."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,298,298,0,Quelle est la manière dont Calvi est décrite dans le texte?,Calvi est décrite comme une ville ouverte malgré les vicissitudes de son histoire liée à sa position stratégique sur la route de l'Espagne.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,298,298,1,Quel est le symbole d'une identité forte et de la paix gagnée à Calvi ?,Le symbole d'une identité forte et de la paix gagnée à Calvi est son « Cristu negru ».
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,299,299,0,Quel est le nom du premier pionnier de l'électricité en Corse que l'on mentionne dans le texte?,Jean-Sylvestre Salini
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,299,299,1,"D'après le texte, où étudia Jean-Sylvestre Salini à vingt ans?",Ecchisi
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,300,300,0,Quel est l'âge de Salini lorsqu'il commence ses études en 1924?,Salini a 20 ans lorsqu'il commence ses études en 1924.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,300,300,1,En quels pays a-t-il mené une production d'électricité?,"Salini a mené une production d'électricité à Azilonu, Ampaza et Santa Maria Sichè."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,301,301,0,Quel est le nom du fleuve qui est affilié au Taravu dans le texte ?,Le fleuve qui est affilié au Taravu dans le texte n'est pas explicitement mentionné. Le terme 'fiumiceddu' qui s'approche du Taravu ne désigne pas un fleuve.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,301,301,1,Combien de pays étaient attirés par les transformateurs dès 1927 selon le texte ?,"Selon le texte, trois pays étaient attirés par les transformateurs dès 1927."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,302,302,0,Quel est le nom de la ville où l'une des premières transformations d'énergie a eu lieu?,Santa Maria Sichè
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,302,302,1,Pourquoi les villes ont-elles été plus avancées dans le domaine de l'énergie hydrolique que le monde rural dans le texte?,"Il n'y a pas de réponse claire dans le texte, car l'information sur la raison des avancées des villes n'est pas mentionnée"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,303,303,0,Quel village corse joua un rôle pionnier dans l'utilisation de l'énergie hydroélectrique avant que la ville d'Ajaccio n'ait l'électricité?,"Les villages de la piève d'Ornano, Azilone, Ampaza et Santa Maria Sichè jouèrent un rôle pionnier dans l'utilisation de l'énergie hydroélectrique avant que la ville d'Ajaccio n'ait l'électricité."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,303,303,1,Qui est le pionnier qui initia la production d'énergie hydroélectrique dans les villes de la piève d'Ornano?,Jean-Sylvestre Salini est le pionnier qui initia la production d'énergie hydroélectrique dans les villes de la piève d'Ornano.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,304,304,0,Quel sujet d'études a-t-il faite à la demande de ses parents en 1924 ?,Électricité
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,304,304,1,Quand a-t-il commencé à exploiter une microcentrale hydroélectrique ?,En 1925
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,305,305,0,Quel type de turbine a été choisie pour alimenter la centrale hydroélectrique de la vallée du Panicali ?,La turbine choisie pour alimenter la centrale hydroélectrique de la vallée du Panicali est une turbine de type « Francis ».
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,305,305,1,Quel était le nombre d'abonnés à la centrale hydroélectrique de la vallée du Panicali en 1929 ?,"En 1929, le réseau de la centrale hydroélectrique de la vallée du Panicali compte soixante abonnés."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,306,306,0,Quels sont les deux premiers barrages importants construits en Hydroélectrique en Corse durant les années 1960?,Les deux premiers barrages importants sont Tolla sur le Prunelli et Calacuccia sur le Golu.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,306,306,1,Pourquoi les centrales au fuel lourd de Vazzio et Lucciana sont-elles aujourd'hui obsolètes et dangereuses?,"Les centrales au fuel lourd de Vazzio et Lucciana sont aujourd'hui obsolètes et dangereuses car elles ne correspondent plus aux besoins de l'énergie propre, proche et renouvelable du XXIe siècle."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,307,307,0,Quel est le titre du texte et qui est l'auteur ?,Le titre du texte est 'Ortiporiu' et l'auteur est Pasquale Peretti.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,307,307,1,Dans quel contexte est décrit la vue du paysage ?,"La vue du paysage est décrite dans un contexte où un Pinzutu regarde vers le dehors d'une fenêtre, après un repas, et regarde sur des milliers d'arbres de châtaigniers blancs qui ressemblent à de la farine, après que la neige ait fondu."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,308,308,0,Quel est le paysage qui a été décrit dans ce texte ?,Le paysage décrit dans ce texte est Castagniccia.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,308,308,1,Quel événement particulier a eu lieu en 1934 dans ce texte ?,"Un événement particulier qui a eu lieu en 1934 dans ce texte est l'ingouvernata, une période de temps qui a provoqué plus de cinquante morts."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,309,309,0,Quel est le lieu où il neigea plus d'un mètre et cinquante centimètres ?,A castagniccia
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,309,309,1,Quel est le nombre de régiments d'infanterie présents dans le texte ?,173
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,310,310,0,Quel est le nombre de morts qui ont été enregistrés dans l'accident de Val-d'Isère en 1970?,39 morts
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,310,310,1,Quel est le texte fameux qui est devenu un classique de l'enseignement du corse dans les classes de lycée?,"Una nivaghja in Alisgi,ani"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,311,311,0,Quel est le titre de l'œuvre qui a été redevenu un classique de l'enseignement du corse dans les classes de lycée?,"Una nivaghja in Alisgi,ani"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,311,311,1,Dans quelle année se déroule le souvenir d'enfance raconté dans l'œuvre?,1896
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,312,312,0,Quel écrivain a écrit le passage ?,Peretti
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,312,312,1,Dans quel contexte est ce passage écrit ?,Le passage est écrit dans la revue cyrnéiste A.nnu corsu en 1932
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,313,313,0,Quel est le village qui a été le plus affecté par l'avalanche en février 1934?,Ortiporiu
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,313,313,1,Combien de personnes ont été emportées par l'avalanche à Ortiporiu?,Trente-sept
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,314,314,0,Quel village a été libéré par le 173• régiment d'infanterie alpine dans le texte ?,Le village libéré par le 173• régiment d'infanterie alpine dans le texte est Acquatella.
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,314,314,1,Pourquoi est-ce que seul le drame de Val-d'Isère en 1970 est particulièrement cruel au XXe siècle dans le texte ?,"Le drame de Val-d'Isère en 1970 est particulièrement cruel au XXe siècle dans le texte parce qu'il est le seul drame comparable à Ortiporiu, qui est considéré comme le plus cruel dans les recensements des avalanches les plus meurtrières de France et du monde."
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,315,315,0,Qui sont les personnes à qui des remerciements sont accordés dans ce texte ?,"Stéphanie Albertini, Guidu Benigni, Petru Bertoni, Patrizia Gattaceca, Geniu Gherardi, Ceccè Lanfranchi, Michel Leenhard, Anghjulu Ghjuvanni Luciani, Saveriu Luciani, Didier Rey, Bernard Schneider, Tintin Saliceti et Ghjacumu Thiers"
documents\test-m3c\dbd5f14a9e6545880b0cd505583ea7d1fe1e8b3d.pdf,315,315,1,Pour quelle raison sont des remerciements accordés dans ce texte ?,Pour leurs précieuses informations
